symbol	signal
A730018C14Rik	0.492063492063492
Creb5	0.428571428571429
Zic5	0.407407407407407
Bhmt	0.396825396825397
Gprc5c	0.380952380952381
Gm5089	0.365079365079365
Htr1b	0.349206349206349
Nccrp1	0.328042328042328
Gm13629	0.322751322751323
Gm12532	0.322751322751323
Il1rapl2	0.322751322751323
Chodl	0.306878306878307
Rin2	0.306878306878307
Kcnmb2	0.285714285714286
Tph2	0.28042328042328
Lamb1	0.28042328042328
Vsx1	0.28042328042328
Aqp2	0.275132275132275
5031425F14Rik	0.275132275132275
Ccn5	0.26984126984127
Efhd1	0.264550264550265
P2ry1	0.264550264550265
Gm33301	0.259259259259259
A730020M07Rik	0.259259259259259
Clec3b	0.253968253968254
Fcgrt	0.248677248677249
4932435O22Rik	0.243386243386243
Trpm3	0.243386243386243
A630019I02Rik	0.238095238095238
Aifm2	0.232804232804233
Lrrc38	0.232804232804233
Il4ra	0.232804232804233
Slfn2	0.227513227513228
Gm6416	0.227513227513228
Psmb11	0.227513227513228
Zfp385c	0.222222222222222
Aqp1	0.222222222222222
D830013O20Rik	0.216931216931217
BC046251	0.211640211640212
Fbn1	0.206349206349206
Orm2	0.206349206349206
Cyp4f15	0.201058201058201
Mir344i	0.195767195767196
A330102I10Rik	0.19047619047619
Kank4	0.19047619047619
Agt	0.19047619047619
Dtna	0.185185185185185
Pctp	0.17989417989418
Gm11681	0.17989417989418
Gm16325	0.17989417989418
Dkk3	0.17989417989418
Cdh3	0.17989417989418
Rtl4	0.17989417989418
Gm20743	0.174603174603175
B020018J22Rik	0.174603174603175
Shd	0.174603174603175
Sit1	0.174603174603175
Otop2	0.169312169312169
Prkcd	0.169312169312169
Acaa1b	0.169312169312169
Rassf5	0.164021164021164
Cd93	0.164021164021164
6430562O15Rik	0.153439153439153
Tep1	0.148148148148148
Mcc	0.148148148148148
Rarb	0.137566137566138
Clrn1	0.137566137566138
Plxna4	0.137566137566138
Ntrk3	0.137566137566138
Fgl1	0.137566137566138
Icosl	0.132275132275132
Mir694	0.132275132275132
Hectd2os	0.132275132275132
Cnr1	0.132275132275132
Plcd4	0.126984126984127
Ifi27	0.126984126984127
Clmn	0.126984126984127
Pyroxd2	0.126984126984127
Il21	0.126984126984127
Olfm3	0.126984126984127
Zfp872	0.126984126984127
Lrrc9	0.121693121693122
Tmem150cos	0.121693121693122
Ly75	0.116402116402116
Nectin3	0.111111111111111
Prlhr	0.111111111111111
Slfn8	0.105820105820106
Lcp1	0.105820105820106
Col5a1	0.100529100529101
Zbtb46	0.100529100529101
5830444B04Rik	0.100529100529101
Hfe	0.0952380952380952
Rln1	0.0952380952380952
Speg	0.0899470899470899
Stat5a	0.0899470899470899
Ptgr2	0.0899470899470899
Itgb5	0.0846560846560847
Arhgap32	0.0846560846560847
Ly6g6d	0.0793650793650794
Tgm2	0.0793650793650794
Zfp536	0.0793650793650794
Tcf3	0.0740740740740741
Clybl	0.0740740740740741
Dnmbp	0.0740740740740741
Gle1	0.0740740740740741
Slpi	0.0740740740740741
Msantd3	0.0687830687830688
Cltrn	0.0687830687830688
Lgi3	0.0634920634920635
Slc2a4rg-ps	0.0634920634920635
Ssh1	0.0634920634920635
Gcc1	0.0634920634920635
Apold1	0.0634920634920635
Epb41l3	0.0582010582010582
St6galnac6	0.0582010582010582
Paqr7	0.0582010582010582
Acacb	0.0582010582010582
AI593442	0.0582010582010582
Prickle3	0.0582010582010582
Dnal4	0.0529100529100529
Ptprz1	0.0529100529100529
Rgs10	0.0529100529100529
Cmtm3	0.0529100529100529
Islr	0.0529100529100529
Pald1	0.0476190476190476
Metrnl	0.0476190476190476
Fkbp11	0.0476190476190476
Wdr86	0.0476190476190476
Grm7	0.0476190476190476
Pacsin2	0.0423280423280423
Itga6	0.0423280423280423
Arhgef2	0.0423280423280423
Ccdc136	0.0423280423280423
Ltbr	0.0423280423280423
Cep164	0.0423280423280423
Kcnh6	0.037037037037037
Col9a3	0.037037037037037
Cdk2ap1	0.037037037037037
Hkdc1	0.0317460317460317
Jmjd1c	0.0317460317460317
Spag5	0.0317460317460317
Ltbp3	0.0317460317460317
Tsks	0.0317460317460317
Glb1l2	0.0317460317460317
Mir100hg	0.0317460317460317
Ccdc13	0.0317460317460317
P4ha2	0.0264550264550265
Rcan2	0.0264550264550265
Rbms1	0.0264550264550265
Aknad1	0.0264550264550265
Fzd1	0.0264550264550265
Fbxo17	0.0264550264550265
2310016G11Rik	0.0264550264550265
Mtus1	0.0264550264550265
Nwd1	0.0264550264550265
Fez1	0.0264550264550265
Mlip	0.0264550264550265
Sned1	0.0211640211640212
Rgs6	0.0211640211640212
Rab44	0.0211640211640212
Ccbe1	0.0211640211640212
Col17a1	0.0211640211640212
Psd4	0.0211640211640212
Phf19	0.0211640211640212
Ldb2	0.0211640211640212
Medag	0.0211640211640212
Chrdl2	0.0211640211640212
Htra1	0.0211640211640212
Ano1	0.0211640211640212
Myh13	0.0158730158730159
Olfr366	0.0158730158730159
Eya2	0.0158730158730159
Gipc2	0.0158730158730159
Dok7	0.0158730158730159
Stx2	0.0158730158730159
Aqp11	0.0158730158730159
Map4	0.0158730158730159
Dynlt3	0.0158730158730159
Sphkap	0.0105820105820106
Kcnip1	0.0105820105820106
2700070H01Rik	0.0105820105820106
Ror1	0.0105820105820106
Epb41	0.0105820105820106
Trim29	0.0105820105820106
Ankar	0.00529100529100529
Mprip	0.00529100529100529
Wdr1	0.00529100529100529
