symbol	signal
Mobp	1.16197183098592
Mag	1.05633802816901
Ppfibp2	1.04929577464789
Sox10	1.03521126760563
Gm10863	1.03521126760563
D7Ertd443e	0.97887323943662
Gjc3	0.957746478873239
Kndc1	0.943661971830986
Mir7239	0.894366197183099
Gpr17	0.894366197183099
Olig2	0.873239436619718
B230206H07Rik	0.873239436619718
Mir7243	0.845070422535211
Slc5a11	0.767605633802817
Adipor2	0.76056338028169
Trmt13	0.725352112676056
Tspan2	0.71830985915493
2310005A03Rik	0.711267605633803
S1pr5	0.690140845070423
Plin4	0.683098591549296
Ly6g6d	0.647887323943662
Slc24a2	0.647887323943662
Hapln2	0.619718309859155
2210409D07Rik	0.612676056338028
Ppp2r2cos	0.605633802816901
Fa2h	0.605633802816901
Gjc2	0.598591549295775
Prr5l	0.584507042253521
Plxnb3	0.584507042253521
Tmem81	0.570422535211268
Plpp2	0.570422535211268
Ermn	0.563380281690141
Cldn11	0.563380281690141
Tmem88b	0.563380281690141
Tmem144	0.556338028169014
Prob1	0.549295774647887
Mog	0.542253521126761
Fgf7	0.542253521126761
Unc93b1	0.535211267605634
Aldh3b1	0.528169014084507
Ankub1	0.528169014084507
A230001M10Rik	0.528169014084507
Lgi3	0.52112676056338
Tmem125	0.52112676056338
Plp1	0.52112676056338
Prkcq	0.514084507042254
Nfe2l3	0.514084507042254
C030029H02Rik	0.507042253521127
Tmem98	0.5
Mir5135	0.5
Gm9895	0.5
Gm15471	0.5
Tmem63a	0.492957746478873
Gm13293	0.492957746478873
Nkx6-2	0.485915492957746
Pld1	0.47887323943662
Pllp	0.47887323943662
Tjp2	0.471830985915493
Ptgds	0.471830985915493
Tmem219	0.471830985915493
Rnf220	0.464788732394366
En2	0.464788732394366
Chdh	0.457746478873239
Gng11	0.450704225352113
Nipal4	0.443661971830986
Mir8103	0.443661971830986
Unc5c	0.443661971830986
Evi2	0.429577464788732
Sytl2	0.429577464788732
Mal	0.422535211267606
Bfsp2	0.422535211267606
5430425K12Rik	0.415492957746479
Sh3tc2	0.415492957746479
Onecut2	0.415492957746479
E330020D12Rik	0.408450704225352
Arhgef28	0.408450704225352
Clmn	0.394366197183099
Vamp5	0.387323943661972
Olfml1	0.387323943661972
