symbol	signal
Areg	0.341932662877132
Cd109	0.237428946217753
Ptgs2	0.224748578924355
Cntnap5c	0.221687800612156
Prss23	0.219064276344556
Mirt2	0.207695671184958
Lsmem1	0.207258417140359
Mir7014	0.195452557936161
Tchhl1	0.192829033668561
Adgrf4	0.190642763445562
Lmo7	0.188456493222562
Ip6k1	0.182334936598164
C130074G19Rik	0.179711412330564
A830082N09Rik	0.179274158285964
Mir709	0.179274158285964
Prkg1	0.178836904241364
Mir7044	0.172715347616965
Tubb6	0.169217315260166
Mir181b-1	0.167031045037167
Ank3	0.164844774814167
Cpa6	0.161346742457368
Cmbl	0.160909488412768
Fam174b	0.160472234368168
Foxe3	0.156536947966769
Cwh43	0.156536947966769
Pabpc6	0.155662439877569
Lrrc38	0.153476169654569
Ano4	0.153038915609969
Btg4	0.15041539134237
Gm17059	0.14910362920857
Msantd3	0.146042850896371
9030404E10Rik	0.145168342807171
Zfp951	0.142544818539571
Zar1	0.141670310450372
Rgsl1	0.139921294271972
Mx1	0.139921294271972
Scel	0.139484040227372
Apol7a	0.139484040227372
Amigo1	0.139046786182772
Pfkfb2	0.134674245736773
Ecm1	0.134674245736773
Tcim	0.132925229558373
Zfp808	0.131613467424574
Col24a1	0.131613467424574
Itga4	0.130301705290774
Mir6985	0.129864451246174
Mir7041	0.128552689112374
Gm32865	0.128115435067774
Moxd1	0.127240926978575
Gja3	0.126366418889375
Ttc39c	0.125491910800175
Cd72	0.124180148666375
Timp1	0.124180148666375
Pthlh	0.123742894621775
Crym	0.123742894621775
Pkm	0.122868386532575
Myo3b	0.121993878443376
1700054M17Rik	0.120682116309576
Hapln1	0.118495846086576
Prr29	0.117621337997376
Speg	0.116309575863577
Bcat1	0.116309575863577
Clcnkb	0.115435067774377
Gpr83	0.114560559685177
Aspm	0.113686051595977
Rccd1	0.113686051595977
Clcn1	0.112811543506777
Jak2	0.112374289462178
Slc7a12	0.111499781372978
Ptp4a2	0.111062527328378
Clec1a	0.111062527328378
1700019P21Rik	0.110188019239178
Gm14137	0.109750765194578
Spic	0.108876257105378
Ghr	0.108439003060778
Slc23a3	0.107564494971578
Gcnt2	0.107564494971578
5830418P13Rik	0.107564494971578
S100a11	0.105815478793179
Nppb	0.105815478793179
Cfap221	0.104940970703979
Mir153	0.104940970703979
Nt5c1a	0.104940970703979
Lat2	0.104503716659379
Inpp5d	0.103629208570179
1810007C17Rik	0.103629208570179
Mir133c	0.103629208570179
Mindy1	0.102754700480979
Krt80	0.10231744643638
4930405O22Rik	0.10231744643638
Cdh12	0.10144293834718
A930009A15Rik	0.10013117621338
Kcnip4	0.10013117621338
Wnt9b	0.0996939221687801
Npy	0.0992566681241801
Nfrkb	0.0992566681241801
Utp25	0.0979449059903804
Tiam1	0.0979449059903804
Mir7231	0.0975076519457805
Svil	0.0970703979011806
Mir5112	0.0970703979011806
Chmp4b	0.0966331438565807
Dok2	0.0953213817227809
Ccn4	0.0953213817227809
Ptk2	0.094884127678181
Pcdha12	0.0944468736335811
Padi6	0.0944468736335811
Evi5	0.0944468736335811
4930447F24Rik	0.0944468736335811
1700047M11Rik	0.0926978574551815
Gm16291	0.0922606034105816
Sec16b	0.0913860953213817
Zfp750	0.0913860953213817
Anks3	0.0913860953213817
Kank3	0.0913860953213817
B230214G05Rik	0.0909488412767818
Artn	0.0909488412767818
Car7	0.0905115872321819
Gm11351	0.090074333187582
Glp2r	0.0896370791429821
Klrb1a	0.0896370791429821
1600010M07Rik	0.0896370791429821
Ptpn5	0.0887625710537822
Rai14	0.0883253170091823
4930556M19Rik	0.0883253170091823
Triml2	0.0883253170091823
Cd1d2	0.0878880629645824
Bdnf	0.0870135548753826
Tmprss9	0.0865763008307827
Gm15723	0.0865763008307827
Car13	0.0865763008307827
Met	0.0865763008307827
4921504E06Rik	0.0861390467861828
Krtdap	0.0861390467861828
Gm28178	0.0857017927415829
Tbc1d14	0.0857017927415829
Vps35l	0.0857017927415829
AU021063	0.084827284652383
Cit	0.084827284652383
Arr3	0.084827284652383
Pdrg1	0.0843900306077831
Acadm	0.0843900306077831
Ap1b1	0.0839527765631832
Inpp5b	0.0835155225185833
Oprd1	0.0835155225185833
Wdr75	0.0830782684739834
Gda	0.0830782684739834
Pdcd1lg2	0.0830782684739834
Asph	0.0830782684739834
Cep250	0.0822037603847836
R3hdm2	0.0817665063401836
Tmem131	0.0813292522955837
Plekha7	0.0813292522955837
2310016D03Rik	0.0804547442063839
Acad8	0.0804547442063839
Ubtd1	0.080017490161784
Arhgap21	0.080017490161784
Scn7a	0.080017490161784
Specc1	0.0795802361171841
Dcp1b	0.0795802361171841
Tmod3	0.0795802361171841
Pfn3	0.0791429820725842
Nrl	0.0787057280279843
Col13a1	0.0782684739833844
4930556N09Rik	0.0782684739833844
Slit3	0.0782684739833844
Srek1	0.0782684739833844
Rassf8	0.0782684739833844
Zranb3	0.0778312199387844
Celf1	0.0778312199387844
Fam71d	0.0769567118495846
Trpm3	0.0769567118495846
Plekhg3	0.0765194578049847
Cep170b	0.0765194578049847
Krtap24-1	0.0765194578049847
Ppa2	0.0765194578049847
9230102K24Rik	0.0760822037603848
Ifng	0.0760822037603848
4931440F15Rik	0.0760822037603848
Pla2g2d	0.0760822037603848
Adcy6	0.0756449497157849
Gm9999	0.0756449497157849
Nup93	0.0756449497157849
Tpm1	0.0756449497157849
Depdc1b	0.075207695671185
Ehmt1	0.075207695671185
4430402I18Rik	0.074770441626585
Gm11729	0.0730214254481854
Metap1	0.0730214254481854
Egln3	0.0725841714035855
Pla2g2e	0.0725841714035855
Phf10	0.0721469173589856
Gga3	0.0712724092697857
Gm16863	0.0712724092697857
Pi4k2b	0.0708351552251858
Adra1a	0.0703979011805859
Ptprn	0.069960647135986
Phactr2	0.069960647135986
Pfkp	0.069960647135986
Mir5624	0.069960647135986
8030423F21Rik	0.069960647135986
Kcna4	0.0695233930913861
2700038G22Rik	0.0695233930913861
Acat3	0.0690861390467862
Sorbs1	0.0690861390467862
Mrvi1	0.0690861390467862
Crybg1	0.0677743769129864
4930407I10Rik	0.0677743769129864
Hmga1	0.0677743769129864
Mir7578	0.0668998688237866
Zmynd8	0.0668998688237866
Add3	0.0664626147791867
Luzp2	0.0660253607345868
Gabbr1	0.065150852645387
Col27a1	0.0647135986007871
Col7a1	0.0647135986007871
Kdm4b	0.0642763445561872
Rasgrp1	0.0642763445561872
Trim63	0.0642763445561872
Tor1aip2	0.0638390905115872
BC005537	0.0638390905115872
H2-Ob	0.0638390905115872
Pkd1l3	0.0638390905115872
Sbsn	0.0634018364669873
Mpp3	0.0629645824223874
Mfsd13a	0.0629645824223874
Olfml3	0.0612155662439878
Fanca	0.0612155662439878
1700071M16Rik	0.0607783121993878
Fndc7	0.0607783121993878
Dync1i1	0.0607783121993878
Nme1	0.0603410581547879
Rapgef4	0.059903804110188
S100a3	0.059903804110188
Incenp	0.0594665500655881
Fndc9	0.0590292960209882
Sept9	0.0590292960209882
Aplnr	0.0590292960209882
Tnfrsf13c	0.0585920419763883
Cdkn1a	0.0585920419763883
Alox5ap	0.0581547879317884
Gm6117	0.0581547879317884
Igsf5	0.0577175338871885
Gm6313	0.0577175338871885
Egfr	0.0572802798425885
Ndst4	0.0572802798425885
Kbtbd13	0.0572802798425885
Fuca1	0.0568430257979886
Necab3	0.0564057717533887
Sulf1	0.0559685177087888
9330175M20Rik	0.0559685177087888
Cryaa	0.0559685177087888
Cubn	0.0559685177087888
Tnip2	0.0559685177087888
Olr1	0.0559685177087888
Insyn2a	0.0559685177087888
Prdm1	0.0555312636641889
2610507B11Rik	0.0555312636641889
4732490B19Rik	0.0555312636641889
Pcdhb3	0.0555312636641889
Zmat4	0.0555312636641889
Cinp	0.055094009619589
Hist1h2al	0.055094009619589
Atxn2	0.055094009619589
Sun1	0.055094009619589
Smg6	0.0546567555749891
Fetub	0.0546567555749891
Slc12a5	0.0546567555749891
Rbm47	0.0546567555749891
Apln	0.0546567555749891
Sptbn1	0.0537822474857892
Alas1	0.0537822474857892
Commd8	0.0533449934411893
Pop1	0.0529077393965894
Atp9b	0.0529077393965894
Trpc4	0.0529077393965894
Rapgef5	0.0524704853519895
Cyb5a	0.0524704853519895
Dctn6	0.0524704853519895
Tecpr1	0.0520332313073896
Tespa1	0.0511587232181898
Lrp8	0.0511587232181898
Trim25	0.0507214691735899
Cd38	0.0507214691735899
3100003L05Rik	0.0507214691735899
Tacr2	0.0502842151289899
Gm13544	0.0502842151289899
Cdc37l1	0.04984696108439
