symbol	signal
Adrb2	0.355932203389831
Tuba1c	0.271186440677966
Arhgap27os3	0.254237288135593
Smim5	0.254237288135593
Uaca	0.248587570621469
Birc3	0.23728813559322
Ephb4	0.231638418079096
H2-T24	0.220338983050847
Gm11627	0.214689265536723
AI467606	0.209039548022599
Slc22a8	0.209039548022599
Ptp4a2	0.209039548022599
Itga4	0.203389830508475
Zbp1	0.203389830508475
Rgs14	0.203389830508475
H2-Q4	0.19774011299435
Nfe2	0.192090395480226
Lgals9	0.186440677966102
Serping1	0.186440677966102
Mirt1	0.186440677966102
Apobec3	0.186440677966102
Zc3hav1	0.180790960451977
Vsir	0.180790960451977
Cpt2	0.180790960451977
Fndc11	0.180790960451977
Eva1c	0.180790960451977
Gja1	0.175141242937853
Arhgap45	0.169491525423729
Ppara	0.169491525423729
Cdh5	0.169491525423729
Slc16a9	0.169491525423729
Gm15471	0.163841807909605
Mpzl2	0.163841807909605
Six1	0.163841807909605
Xaf1	0.163841807909605
Fcgrt	0.163841807909605
Fermt3	0.163841807909605
Sardh	0.15819209039548
Prkcd	0.15819209039548
Arhgdib	0.15819209039548
Ikzf1	0.15819209039548
1700007F19Rik	0.152542372881356
Tmem154	0.152542372881356
Rbpms2	0.152542372881356
Ctnna1	0.152542372881356
Uba7	0.152542372881356
Bcl3	0.146892655367232
Slc22a15	0.146892655367232
Gbp7	0.146892655367232
4930523C07Rik	0.146892655367232
Foxc1	0.141242937853107
Helz2	0.141242937853107
Cdc42ep5	0.141242937853107
F11r	0.141242937853107
Tnfrsf1a	0.141242937853107
Wnk4	0.141242937853107
Dmrt1i	0.135593220338983
Cd55	0.135593220338983
Mxra8	0.135593220338983
Igtp	0.135593220338983
Cyba	0.135593220338983
Acads	0.135593220338983
Gm15270	0.135593220338983
Cpsf4l	0.135593220338983
Vrk2	0.135593220338983
Itpripl2	0.129943502824859
Ucp2	0.129943502824859
Slc22a21	0.129943502824859
Slc40a1	0.129943502824859
Trim21	0.129943502824859
Rab11fip1	0.129943502824859
Pla2g2c	0.129943502824859
Myd88	0.129943502824859
Plscr1	0.129943502824859
Chrne	0.129943502824859
Mindy1	0.129943502824859
Lmo7	0.124293785310734
